,class,component,sup,cpm,mis,misr,dir,omega
7574,4,3,2,0,32,0,1,3
7575,4,4,2,0,13.5,0,2,3
7576,4,5,2,0,15,0,4,3
7577,4,6,3,0,400,0,6,3
7578,4,7,3,0,45,0,0,3
7579,4,8,3,0,80,0,1,3
7580,4,9,3,0,10,0,4,3
7581,4,10,1,0,170,0,6,3
7582,4,11,1,0,120,0,3,3
7583,4,12,1,0,26,0,1,3
7584,4,13,1,0,19,0,2,3
7585,4,14,4,0,380,0,6,3
7586,4,15,4,0,64,0,1,3
7587,4,16,1,6000,1.95,0,9,3
7588,4,17,1,6000,2.8,0,5,3
7589,4,18,1,9000,3.6,0,9,3
7590,4,19,2,3000,29,0,9,3
7591,4,20,2,3000,12,0,5,3
7592,4,21,2,3000,14,0,8,3
7593,4,22,2,6000,4.5,0,9,3
7594,4,23,2,6000,3.75,0,5,3
7595,4,24,2,6000,2.5,0,8,3
7596,4,25,2,9000,4,0,9,3
7597,4,26,2,9000,1,0,5,3
7598,4,27,2,9000,5.5,0,8,3
7599,4,28,3,3000,58,0,9,3
7600,4,29,3,3000,6.5,0,8,3
7601,4,30,3,6000,23,0,9,3
7602,4,31,3,6000,3.5,0,8,3
7603,4,32,3,9000,6.5,0,9,3
7604,4,33,1,3000,14,0,9,3
7605,4,34,1,3000,17,0,5,3
7606,4,35,3,12000,5.5,0,9,3
7607,4,36,3,12000,1.6,0,8,3
7608,4,37,4,9000,5,0,9,3
7609,4,38,4,3000,54,0,9,3
7610,4,39,4,6000,11,0,9,3
7611,4,40,3,3000,58,0,7,3
7612,4,0,1,0,12.5,0,6,3
7613,4,1,1,0,41.5,0,3,3
7614,4,2,1,0,3,0,1,3
7615,4,3,1,0,6,0,2,3
7616,4,4,2,0,20,0,6,3
7617,4,5,2,0,52.5,0,0,3
7618,4,6,2,0,4,0,1,3
7619,4,7,2,0,8,0,4,3
7620,4,8,3,0,21.5,0,6,3
7621,4,9,3,0,12,0,0,3
7622,4,10,3,0,4.5,0,1,3
7623,4,11,3,0,2.2,0,4,3
7624,4,12,1,6000,2.1,0,9,3
7625,4,13,1,6000,0.65,0,5,3
7626,4,14,2,3000,2.45,0,9,3
7627,4,15,2,3000,7,0,8,3
7628,4,16,1,3000,1.2,0,9,3
7629,4,17,1,3000,4.5,0,5,3
7630,4,18,2,6000,2.5,0,9,3
7631,4,19,2,6000,2.45,0,8,3
7632,4,20,3,32000,0.8,0,9,3
7633,4,21,3,3000,2.4,0,9,3
7634,4,22,3,3000,1.3,0,8,3
7635,4,23,3,6000,2,0,9,3
7636,4,24,3,6000,1.15,0,8,3
7637,4,25,3,30000,0.75,0,9,3
7638,4,26,2,3000,7,0,7,3
7639,4,0,1,0,7.5,0,6,3
7640,4,1,1,0,42.5,0,3,3
7641,4,2,1,0,3.5,0,1,3
7642,4,3,1,0,13,0,2,3
7643,4,4,4,0,5,0,6,3
7644,4,5,4,0,4.5,0,0,3
7645,4,6,4,0,2.45,0,1,3
7646,4,7,4,0,1.7,0,4,3
7647,4,8,2,0,11,0,6,3
7648,4,9,2,0,58,0,0,3
7649,4,10,2,0,7,0,1,3
7650,4,11,2,0,10,0,4,3
7651,4,12,3,0,14,0,6,3
7652,4,13,3,0,9,0,0,3
7653,4,14,3,0,5.25,0,1,3
7654,4,15,3,0,2.25,0,4,3
7655,4,16,1,3000,0.35,0,9,3
7656,4,17,1,3000,4.25,0,5,3
7657,4,18,3,30000,0.6,0,9,3
7658,4,19,3,30000,0.7,0,8,3
7659,4,20,4,3000,0.5,0,9,3
7660,4,21,4,3000,0.45,0,8,3
7661,4,22,4,6000,0.9,0,9,3
7662,4,23,4,6000,0.3,0,8,3
7663,4,24,4,9000,0.8,0,9,3
7664,4,25,4,12000,0.55,0,8,3
7665,4,26,4,15000,0.85,0,9,3
7666,4,27,4,30000,0.6,0,9,3
7667,4,28,1,6000,1.9,0,9,3
7668,4,29,1,18000,1,0,9,3
7669,4,30,1,26000,3.75,0,5,3
7670,4,31,1,30000,0.85,0,9,3
7671,4,32,2,3000,0.6,0,9,3
7672,4,33,2,3000,8,0,8,3
7673,4,34,2,6000,2.25,0,9,3
7674,4,35,2,6000,0.9,0,8,3
7675,4,36,2,9000,1.1,0,9,3
7676,4,37,2,15000,1.75,0,9,3
7677,4,38,2,20000,2.5,0,9,3
7678,4,39,2,30000,1.2,0,8,3
7679,4,40,3,3000,1.8,0,9,3
7680,4,41,3,3000,0.9,0,8,3
7681,4,42,3,6000,1.75,0,9,3
7682,4,43,3,6000,0.75,0,8,3
7683,4,44,3,9000,1.45,0,9,3
7684,4,45,3,15000,2,0,9,3
7685,4,46,3,15000,0.9,0,8,3
7686,4,47,2,3000,8,0,7,3
7687,5,0,3,0,110,17.5,6,3
7688,5,1,3,0,17,3.5,1,3
7689,5,2,2,0,22.5,10,6,3
7690,5,3,2,0,5,10,0,3
7691,5,4,2,0,11,2.75,1,3
7692,5,5,2,0,1.75,2.25,4,3
7693,5,6,1,0,32.5,9,6,3
7694,5,7,1,0,11,2.25,1,3
7695,5,8,2,12000,1.75,0,9,3
7696,5,9,3,3000,16,3.25,9,3
7697,5,10,1,3000,0.75,1.75,9,3
7698,5,11,1,9000,1.75,0,9,3
7699,5,12,1,6000,6.5,0,9,3
7700,5,13,1,12000,1.75,0,9,3
7701,5,14,1,30000,1,0,9,3
7702,5,15,2,3000,0.9,1.5,9,3
7703,5,16,2,6000,6,0,9,3
7704,5,17,3,3000,16,0,7,3
7705,5,0,1,0,6,0,6,3
7706,5,1,1,0,1.25,0,1,3
7707,5,2,2,0,12,0,6,3
7708,5,3,2,0,5,0,0,3
7709,5,4,2,0,1.7,0,1,3
7710,5,5,2,0,1.2,0,4,3
7711,5,6,3,0,81,0,6,3
7712,5,7,3,0,39,0,0,3
7713,5,8,3,0,15,0,1,3
7714,5,9,3,0,6,0,4,3
7715,5,10,4,3000,9.8,0,9,3
7716,5,11,3,50000,1.05,0,9,3
7717,5,12,1,3000,0.85,0,9,3
7718,5,13,3,6000,2,0,9,3
7719,5,14,3,6000,1,0,8,3
7720,5,15,1,6000,0.75,0,9,3
7721,5,16,3,3000,13,0,9,3
7722,5,17,3,3000,5,0,8,3
7723,5,18,2,6000,0.8,0,9,3
7724,5,19,2,6000,0.45,0,8,3
7725,5,20,2,3000,1.25,0,9,3
7726,5,21,2,3000,0.7,0,8,3
7727,5,22,3,3000,13,0,7,3
7728,5,0,1,0,8.5,0,6,3
7729,5,1,1,0,10,0,3,3
7730,5,2,1,0,1.75,0,1,3
7731,5,3,1,0,2.7,0,2,3
7732,5,4,4,0,100,0,6,3
7733,5,5,4,0,7.5,0,0,3
7734,5,6,4,0,15,0,1,3
7735,5,7,4,0,2.15,0,4,3
7736,5,8,2,0,12.5,0,6,3
7737,5,9,2,0,11.5,0,0,3
7738,5,10,2,0,2.25,0,1,3
7739,5,11,2,0,2.25,0,4,3
7740,5,12,3,0,100,0,6,3
7741,5,13,3,0,29,0,0,3
7742,5,14,3,0,17,0,1,3
7743,5,15,3,0,5.8,0,4,3
7744,5,16,3,6000,0.9,0,9,3
7745,5,17,3,6000,0.3,0,8,3
7746,5,18,1,18000,0.3,0,9,3
7747,5,19,2,3000,1.5,0,9,3
7748,5,20,2,3000,0.7,0,8,3
7749,5,21,2,6000,0.5,0,9,3
7750,5,22,2,6000,0.7,0,8,3
7751,5,23,2,18000,0.8,0,9,3
7752,5,24,2,22000,0.4,0,8,3
7753,5,25,3,3000,13,0,9,3
7754,5,26,3,3000,3.6,0,8,3
7755,5,27,3,9000,1,0,9,3
7756,5,28,3,9000,0.8,0,8,3
7757,5,29,3,13500,0.9,0,9,3
7758,5,30,3,16000,1.05,0,9,3
7759,5,31,3,27000,0.7,0,8,3
7760,5,32,1,3000,0.65,0,9,3
7761,5,33,1,3000,0.8,0,5,3
7762,5,34,3,30000,2.25,0,9,3
7763,5,35,1,6000,1.5,0,9,3
7764,5,36,1,6000,2.2,0,5,3
7765,5,37,3,32000,0.5,0,8,3
7766,5,38,3,35000,2,0,9,3
7767,5,39,4,3000,12,0,9,3
7768,5,40,4,3000,1.5,0,8,3
7769,5,41,4,9000,0.5,0,9,3
7770,5,42,4,9000,0.55,0,8,3
7771,5,43,4,15000,0.4,0,8,3
7772,5,44,4,24000,1.6,0,9,3
7773,5,45,4,24000,0.5,0,8,3
7774,5,46,4,35000,0.8,0,9,3
7775,5,47,1,12000,0.4,0,9,3
7776,5,48,1,12000,0.3,0,5,3
7777,5,49,3,3000,13,0,7,3
7778,5,0,2,0,10.5,0,6,3
7779,5,1,2,0,4.5,0,0,3
7780,5,2,2,0,2.55,0,1,3
7781,5,3,2,0,1.8,0,4,3
7782,5,4,1,0,7.5,0,6,3
7783,5,5,1,0,7,0,3,3
7784,5,6,1,0,2.1,0,1,3
7785,5,7,1,0,1.75,0,2,3
7786,5,8,3,0,80,0,6,3
7787,5,9,3,0,12,0,0,3
7788,5,10,3,0,14,0,1,3
7789,5,11,3,0,2.25,0,4,3
7790,5,12,4,0,80,0,6,3
7791,5,13,4,0,60,0,0,3
7792,5,14,4,0,12,0,1,3
7793,5,15,4,0,8.5,0,4,3
7794,5,16,1,6000,1,0,9,3
7795,5,17,1,6000,1.3,0,5,3
7796,5,18,4,15000,1.3,0,9,3
7797,5,19,4,15000,0.9,0,8,3
7798,5,20,1,12000,1.25,0,5,3
7799,5,21,1,25000,1.2,0,9,3
7800,5,22,2,3000,0.9,0,9,3
7801,5,23,2,3000,0.2,0,8,3
7802,5,24,2,6000,1.7,0,9,3
7803,5,25,2,6000,1.2,0,8,3
7804,5,26,2,25000,0.6,0,9,3
7805,5,27,2,30000,0.35,0,8,3
7806,5,28,3,3000,7.25,0,9,3
7807,5,29,3,3000,1.5,0,8,3
7808,5,30,3,6000,2.65,0,9,3
7809,5,31,3,15000,1.85,0,9,3
7810,5,32,3,15000,0.55,0,8,3
7811,5,33,3,27000,3.25,0,9,3
7812,5,34,3,27000,0.7,0,8,3
7813,5,35,1,3000,0.75,0,9,3
7814,5,36,1,3000,0.4,0,5,3
7815,5,37,3,30000,2.05,0,9,3
7816,5,38,4,21000,2,0,8,3
7817,5,39,4,3000,11,0,9,3
7818,5,40,4,3000,6.5,0,8,3
7819,5,41,4,6000,1.4,0,9,3
7820,5,42,4,6000,1.3,0,8,3
7821,5,43,4,3000,11,0,7,3
7822,5,0,4,0,63,0,6,3
7823,5,1,4,0,34,0,0,3
7824,5,2,4,0,11,0,1,3
7825,5,3,4,0,6.5,0,4,3
7826,5,4,2,0,8,0,6,3
7827,5,5,2,0,7,0,3,3
7828,5,6,2,0,7.5,0,0,3
7829,5,7,2,0,4.5,0,1,3
7830,5,8,2,0,3.4,0,2,3
7831,5,9,2,0,2.8,0,4,3
7832,5,10,1,0,8.5,0,6,3
7833,5,11,1,0,8.5,0,3,3
7834,5,12,1,0,1.9,0,1,3
7835,5,13,1,0,2.55,0,2,3
7836,5,14,3,0,62,0,6,3
7837,5,15,3,0,21,0,3,3
7838,5,16,3,0,11,0,0,3
7839,5,17,3,0,16,0,1,3
7840,5,18,3,0,6.5,0,2,3
7841,5,19,3,0,2.7,0,4,3
7842,5,20,2,6000,0.7,0,9,3
7843,5,21,2,6000,1,0,5,3
7844,5,22,2,6000,0.7,0,8,3
7845,5,23,3,9000,1.1,0,9,3
7846,5,24,3,6000,0.6,0,5,3
7847,5,25,3,3000,8,0,9,3
7848,5,26,3,3000,2.9,0,5,3
7849,5,27,3,3000,1.4,0,8,3
7850,5,28,1,27000,0.85,0,9,3
7851,5,29,1,27000,1.55,0,5,3
7852,5,30,1,12000,0.5,0,9,3
7853,5,31,1,12000,0.4,0,5,3
7854,5,32,1,6000,0.8,0,9,3
7855,5,33,1,6000,0.8,0,5,3
7856,5,34,2,9000,0.6,0,9,3
7857,5,35,2,9000,0.6,0,5,3
7858,5,36,2,9000,0.4,0,8,3
7859,5,37,2,12000,0.75,0,9,3
7860,5,38,2,12000,0.7,0,5,3
7861,5,39,2,18000,4.5,0,9,3
7862,5,40,2,18000,2.3,0,5,3
7863,5,41,2,18000,1.1,0,8,3
7864,5,42,2,27000,1.5,0,8,3
7865,5,43,2,30000,0.7,0,5,3
7866,5,44,4,30000,2.75,0,9,3
7867,5,45,4,29000,2.5,0,8,3
7868,5,46,4,18000,1.3,0,9,3
7869,5,47,4,18000,1.15,0,8,3
7870,5,48,2,3000,0.75,0,9,3
7871,5,49,2,3000,0.7,0,5,3
7872,5,50,2,3000,0.45,0,8,3
7873,5,51,4,3000,8.6,0,9,3
7874,5,52,4,3000,5,0,8,3
7875,5,53,1,3000,0.6,0,9,3
7876,5,54,1,3000,1,0,5,3
7877,5,55,3,33000,3,0,5,3
7878,5,56,3,29000,5.5,0,9,3
7879,5,57,3,29000,0.75,0,8,3
7880,5,58,3,20000,1,0,8,3
7881,5,59,3,18000,3,0,9,3
7882,5,60,3,18000,1.1,0,5,3
7883,5,61,4,3000,8.6,0,7,3
7884,5,0,2,0,8.5,0,6,3
7885,5,1,2,0,5,0,0,3
7886,5,2,2,0,1.5,0,1,3
7887,5,3,2,0,0.8,0,4,3
7888,5,4,3,0,45,0,6,3
7889,5,5,3,0,44,0,3,3
7890,5,6,3,0,6.5,0,1,3
7891,5,7,3,0,6.4,0,2,3
7892,5,8,1,0,5,0,6,3
7893,5,9,1,0,0.9,0,1,3
7894,5,10,4,0,60,0,6,3
7895,5,11,4,0,50,0,3,3
7896,5,12,4,0,9,0,1,3
7897,5,13,4,0,2.5,0,2,3
7898,5,14,2,6000,0.8,0,9,3
7899,5,15,2,3000,1,0,9,3
7900,5,16,3,3000,6.5,0,9,3
7901,5,17,3,3000,6,0,5,3
7902,5,18,4,6000,0.8,0,9,3
7903,5,19,3,6000,0.7,0,9,3
7904,5,20,4,3000,9,0,9,3
7905,5,21,4,3000,2,0,5,3
7906,5,22,4,3000,9,0,7,3
7907,5,0,1,0,17,0,6,3
7908,5,1,1,0,2.85,0,1,3
7909,5,2,2,0,14.5,0,6,3
7910,5,3,2,0,9.25,0,0,3
7911,5,4,2,0,2.85,0,1,3
7912,5,5,2,0,2.2,0,4,3
7913,5,6,3,0,267.5,0,6,3
7914,5,7,3,0,41,0,3,3
7915,5,8,3,0,37,0,0,3
7916,5,9,3,0,41,0,1,3
7917,5,10,3,0,7.35,0,2,3
7918,5,11,3,0,6.4,0,4,3
7919,5,12,4,0,240,0,6,3
7920,5,13,4,0,38,0,1,3
7921,5,14,1,6000,1.8,0,9,3
7922,5,15,3,32000,0.35,0,5,3
7923,5,16,4,3000,37,0,9,3
7924,5,17,4,6000,1.35,0,9,3
7925,5,18,4,9000,1.25,0,9,3
7926,5,19,1,36000,0.45,0,9,3
7927,5,20,2,3000,1.75,0,9,3
7928,5,21,2,3000,1.1,0,8,3
7929,5,22,2,6000,1.75,0,9,3
7930,5,23,2,6000,0.55,0,8,3
7931,5,24,2,9000,0.5,0,9,3
7932,5,25,2,9000,0.6,0,8,3
7933,5,26,2,12000,0.4,0,9,3
7934,5,27,2,12000,0.65,0,8,3
7935,5,28,2,36000,0.8,0,8,3
7936,5,29,3,3000,38,0,9,3
7937,5,30,3,3000,4.35,0,5,3
7938,5,31,3,3000,5.4,0,8,3
7939,5,32,3,6000,2.55,0,9,3
7940,5,33,3,6000,3,0,5,3
7941,5,34,3,6000,1.15,0,8,3
7942,5,35,1,3000,1.55,0,9,3
7943,5,36,3,9000,2.3,0,9,3
7944,5,37,3,9000,1.4,0,5,3
7945,5,38,3,9000,1,0,8,3
7946,5,39,4,12000,1.05,0,9,3
7947,5,40,3,12000,1.85,0,9,3
7948,5,41,3,12000,2.1,0,5,3
7949,5,42,3,18000,0.8,0,9,3
7950,5,43,3,15000,1.05,0,5,3
7951,5,44,3,27000,0.65,0,9,3
7952,5,45,3,3000,38,0,7,3
7953,5,0,1,0,13,0,6,3
7954,5,1,1,0,7,0,3,3
7955,5,2,1,0,3.6,0,1,3
7956,5,3,1,0,0.65,0,2,3
7957,5,4,2,0,15,0,6,3
7958,5,5,2,0,5.5,0,3,3
7959,5,6,2,0,4.5,0,0,3
7960,5,7,2,0,3.7,0,1,3
7961,5,8,2,0,1.15,0,2,3
7962,5,9,2,0,1.25,0,4,3
7963,5,10,3,0,175,0,6,3
7964,5,11,3,0,15,0,3,3
7965,5,12,3,0,28,0,0,3
7966,5,13,3,0,26.75,0,1,3
7967,5,14,3,0,3.3,0,2,3
7968,5,15,3,0,4.4,0,4,3
7969,5,16,4,0,152.5,0,6,3
7970,5,17,4,0,23.5,0,1,3
7971,5,18,1,6100,3.5,0,9,3
7972,5,19,4,6000,1.05,0,9,3
7973,5,20,1,9000,0.6,0,9,3
7974,5,21,1,36000,0.95,0,9,3
7975,5,22,2,3000,1.15,0,9,3
7976,5,23,2,3000,0.4,0,8,3
7977,5,24,2,6100,3.4,0,9,3
7978,5,25,2,6100,0.8,0,8,3
7979,5,26,2,9000,0.65,0,9,3
7980,5,27,2,9000,0.7,0,8,3
7981,5,28,2,12000,0.5,0,9,3
7982,5,29,1,3000,1.05,0,9,3
7983,5,30,2,15000,0.4,0,9,3
7984,5,31,2,15000,0.3,0,8,3
7985,5,32,4,9000,0.85,0,9,3
7986,5,33,2,37000,0.35,0,8,3
7987,5,34,3,3000,26.5,0,9,3
7988,5,35,3,3000,12.35,0,5,3
7989,5,36,3,3000,3.7,0,8,3
7990,5,37,3,6000,1.4,0,9,3
7991,5,38,3,6000,1.75,0,5,3
7992,5,39,3,6000,0.55,0,8,3
7993,5,40,3,9000,1.75,0,9,3
7994,5,41,3,9000,1.9,0,5,3
7995,5,42,3,12000,0.7,0,9,3
7996,5,43,3,12000,0.6,0,5,3
7997,5,44,4,3000,22,0,9,3
7998,5,45,3,3000,26.5,0,7,3
7999,5,0,2,0,15.5,0,6,3
8000,5,1,2,0,10.5,0,0,3
8001,5,2,2,0,3.75,0,1,3
8002,5,3,2,0,2.4,0,4,3
8003,5,4,3,0,350,0,6,3
8004,5,5,3,0,22,0,3,3
8005,5,6,3,0,32,0,0,3
8006,5,7,3,0,55,0,1,3
8007,5,8,3,0,5.5,0,2,3
8008,5,9,3,0,5.4,0,4,3
8009,5,10,1,0,16,0,6,3
8010,5,11,1,0,3.25,0,1,3
8011,5,12,4,0,300,0,6,3
8012,5,13,4,0,12,0,3,3
8013,5,14,4,0,48,0,1,3
8014,5,15,4,0,3.5,0,2,3
8015,5,16,1,6000,2,0,9,3
8016,5,17,1,9000,1.2,0,9,3
8017,5,18,2,3000,1.6,0,9,3
8018,5,19,2,3000,1,0,8,3
8019,5,20,2,6000,2.5,0,9,3
8020,5,21,2,6000,0.6,0,8,3
8021,5,22,2,9000,1.8,0,9,3
8022,5,23,2,9000,1.4,0,8,3
8023,5,24,2,15000,0.9,0,9,3
8024,5,25,3,3000,50,0,9,3
8025,5,26,3,3000,2.6,0,5,3
8026,5,27,3,3000,3.6,0,8,3
8027,5,28,3,6000,2.2,0,9,3
8028,5,29,3,6000,3.25,0,5,3
8029,5,30,3,6000,1.3,0,8,3
8030,5,31,3,9000,1.2,0,5,3
8031,5,32,3,9000,1.8,0,8,3
8032,5,33,3,12000,2,0,5,3
8033,5,34,3,15000,1.4,0,5,3
8034,5,35,1,3000,1.8,0,9,3
8035,5,36,4,3000,42,0,9,3
8036,5,37,4,3000,1.9,0,5,3
8037,5,38,4,15000,1.3,0,5,3
8038,5,39,4,6000,1.4,0,9,3
8039,5,40,4,6000,2.25,0,5,3
8040,5,41,3,3000,50,0,7,3
8041,5,0,1,0,2.5,6.5,6,3
8042,5,1,1,0,1.1,2.1,1,3
8043,5,2,3,0,150,42,6,3
8044,5,3,3,0,22,12,3,3
8045,5,4,3,0,23,6,0,3
8046,5,5,3,0,24,8,1,3
8047,5,6,3,0,4.5,3.2,2,3
8048,5,7,3,0,3.4,1.2,4,3
8049,5,8,2,0,11,9,6,3
8050,5,9,2,0,4.5,4.5,0,3
8051,5,10,2,0,2.9,3.1,1,3
8052,5,11,2,0,1.7,1.6,4,3
8053,5,12,4,0,120,30,6,3
8054,5,13,4,0,14.5,9,3,3
8055,5,14,4,0,18,5,1,3
8056,5,15,4,0,2.6,1.8,2,3
8057,5,16,2,6000,2.1,2.3,9,3
8058,5,17,2,6000,0.5,0.55,8,3
8059,5,18,2,9000,0.9,1.9,9,3
8060,5,19,2,9000,0.9,0.45,8,3
8061,5,20,2,3000,0.9,0.45,9,3
8062,5,21,2,3000,0.4,0.4,8,3
8063,5,22,3,3000,20,6,9,3
8064,5,23,3,3000,2.8,0.9,5,3
8065,5,24,3,3000,2.8,0.9,8,3
8066,5,25,4,6000,0.8,0.6,9,3
8067,5,26,4,6000,1,1,5,3
8068,5,27,3,6000,1.35,1,9,3
8069,5,28,3,6000,2.15,1.6,5,3
8070,5,29,3,9000,0.9,0,9,3
8071,5,30,4,3000,16,4.8,9,3
8072,5,31,4,3000,2,1,5,3
8073,5,32,3,3000,20,0,7,3
8074,5,0,1,0,7,0,6,3
8075,5,1,1,0,1.9,0,1,3
8076,5,2,2,0,11.5,0,6,3
8077,5,3,2,0,2.5,0,0,3
8078,5,4,2,0,2.2,0,1,3
8079,5,5,2,0,0.8,0,4,3
8080,5,6,3,0,64,0,6,3
8081,5,7,3,0,12,0,1,3
8082,5,8,4,0,70,0,6,3
8083,5,9,4,0,85,0,0,3
8084,5,10,4,0,11,0,1,3
8085,5,11,4,0,14,0,4,3
8086,5,12,1,6100,1.55,0,9,3
8087,5,13,2,3000,1,0,9,3
8088,5,14,2,3000,0.3,0,8,3
8089,5,15,2,6100,1.5,0,9,3
8090,5,16,2,6100,0.2,0,8,3
8091,5,17,1,3000,0.8,0,9,3
8092,5,18,3,3000,11,0,9,3
8093,5,19,4,6000,1.4,0,9,3
8094,5,20,4,6000,0.7,0,8,3
8095,5,21,3,6100,1.45,0,9,3
8096,5,22,3,35000,2.4,0,9,3
8097,5,23,4,3000,10.5,0,9,3
8098,5,24,4,3000,14,0,8,3
8099,5,25,4,3000,14,0,7,3
8100,5,0,1,0,25,0,6,3
8101,5,1,1,0,20.5,0,3,3
8102,5,2,1,0,7.75,0,1,3
8103,5,3,1,0,15.5,0,2,3
8104,5,4,2,0,11.5,0,6,3
8105,5,5,2,0,19.5,0,3,3
8106,5,6,2,0,20,0,0,3
8107,5,7,2,0,9.5,0,1,3
8108,5,8,2,0,16,0,2,3
8109,5,9,2,0,13,0,4,3
8110,5,10,3,0,265,0,6,3
8111,5,11,3,0,145,0,3,3
8112,5,12,3,0,30,0,0,3
8113,5,13,3,0,40,0,1,3
8114,5,14,3,0,19,0,2,3
8115,5,15,3,0,6,0,4,3
8116,5,16,4,0,220,0,6,3
8117,5,17,4,0,110,0,3,3
8118,5,18,4,0,37.5,0,1,3
8119,5,19,4,0,16,0,2,3
8120,5,20,1,3000,1.5,0,9,3
8121,5,21,1,3000,0.95,0,5,3
8122,5,22,3,6000,3,0,9,3
8123,5,23,3,6000,1.75,0,5,3
8124,5,24,3,6000,0.75,0,8,3
8125,5,25,3,18000,0.9,0,9,3
8126,5,26,3,24000,1,0,5,3
8127,5,27,3,30000,0.9,0,8,3
8128,5,28,3,36000,0.9,0,9,3
8129,5,29,4,3000,30,0,9,3
8130,5,30,4,3000,15,0,5,3
8131,5,31,4,6000,1.65,0,9,3
8132,5,32,4,6000,1.5,0,5,3
8133,5,33,4,35000,1.65,0,5,3
8134,5,34,4,37000,1.75,0,9,3
8135,5,35,1,6000,4.5,0,9,3
8136,5,36,1,6000,2.25,0,5,3
8137,5,37,1,13500,2.75,0,9,3
8138,5,38,1,18000,12,0,5,3
8139,5,39,1,28000,4.5,0,5,3
8140,5,40,1,35000,2.1,0,5,3
8141,5,41,1,36000,2.25,0,9,3
8142,5,42,2,3000,3.2,0,9,3
8143,5,43,2,3000,1,0,5,3
8144,5,44,2,3000,1.75,0,8,3
8145,5,45,2,6000,5,0,9,3
8146,5,46,2,6000,2,0,5,3
8147,5,47,2,6000,4.5,0,8,3
8148,5,48,2,12000,2.2,0,9,3
8149,5,49,2,18000,2.75,0,9,3
8150,5,50,2,18000,12,0,5,3
8151,5,51,2,18000,4.5,0,8,3
8152,5,52,2,29000,8.5,0,5,3
8153,5,53,2,36000,1.9,0,5,3
8154,5,54,2,37000,3.5,0,9,3
8155,5,55,2,37000,8.5,0,8,3
8156,5,56,3,3000,37.5,0,9,3
8157,5,57,3,3000,19,0,5,3
8158,5,58,3,3000,3.5,0,8,3
8159,5,59,3,3000,37.5,0,7,3
8160,5,0,1,0,10,10.5,6,3
8161,5,1,1,0,1.5,1.75,1,3
8162,5,2,2,0,24.5,10.5,6,3
8163,5,3,2,0,130,6.5,3,3
8164,5,4,2,0,210,12,0,3
8165,5,5,2,0,5,1.85,1,3
8166,5,6,2,0,19.5,1.05,2,3
8167,5,7,2,0,34,2.15,4,3
8168,5,8,2,3000,4.4,1.35,9,3
8169,5,9,2,3000,19.5,0.95,5,3
8170,5,10,2,3000,32,1.85,8,3
8171,5,11,2,6000,0.85,0.5,9,3
8172,5,12,2,6000,1.1,0,5,3
8173,5,13,2,6000,2.1,0.6,8,3
8174,5,14,2,15000,0.5,0,5,3
8175,5,15,2,9000,0.6,0.5,5,3
8176,5,16,2,3000,32,0,7,3
8177,5,0,3,0,48,0,6,3
8178,5,1,3,0,16,0,3,3
8179,5,2,3,0,16,0,1,3
8180,5,3,3,0,11,0,2,3
8181,5,4,1,0,4.5,0,6,3
8182,5,5,1,0,4.75,0,3,3
8183,5,6,1,0,2.65,0,1,3
8184,5,7,1,0,3.1,0,2,3
8185,5,8,4,0,9,0,6,3
8186,5,9,4,0,9.5,0,0,3
8187,5,10,4,0,7.5,0,1,3
8188,5,11,4,0,4.5,0,4,3
8189,5,12,2,0,4.25,0,6,3
8190,5,13,2,0,7.5,0,3,3
8191,5,14,2,0,5,0,0,3
8192,5,15,2,0,2.5,0,1,3
8193,5,16,2,0,4,0,2,3
8194,5,17,2,0,2.15,0,4,3
8195,5,18,1,6000,2.15,0,9,3
8196,5,19,1,6000,2.7,0,5,3
8197,5,20,1,9000,0.95,0,9,3
8198,5,21,2,3000,0.5,0,9,3
8199,5,22,2,3000,1.5,0,5,3
8200,5,23,2,3000,1.25,0,8,3
8201,5,24,2,6000,2.25,0,9,3
8202,5,25,2,6000,3.5,0,5,3
8203,5,26,2,6000,1.45,0,8,3
8204,5,27,2,12000,0.5,0,5,3
8205,5,28,1,3000,0.55,0,9,3
8206,5,29,1,3000,0.6,0,5,3
8207,5,30,2,18000,0.35,0,9,3
8208,5,31,4,24000,5.25,0,9,3
8209,5,32,3,3000,14,0,9,3
8210,5,33,3,3000,4.2,0,5,3
8211,5,34,3,6000,4.25,0,9,3
8212,5,35,3,18000,2.5,0,9,3
8213,5,36,3,18000,1.6,0,5,3
8214,5,37,3,24000,3.6,0,9,3
8215,5,38,3,24000,3.3,0,5,3
8216,5,39,4,3000,2.2,0,9,3
8217,5,40,4,3000,2.5,0,8,3
8218,5,41,4,6000,1.75,0,9,3
8219,5,42,4,6000,1.7,0,8,3
8220,5,43,4,18000,1.8,0,8,3
8221,5,44,3,3000,14,0,7,3
8222,5,0,2,0,70,0,6,2
8223,5,1,2,0,15,0,3,2
8224,5,2,2,0,4.5,0,0,2
8225,5,3,2,0,5.6,0,1,2
8226,5,4,2,0,1.3,0,2,2
8227,5,5,2,0,0.8,0,4,2
8228,5,6,3,0,120,0,6,2
8229,5,7,3,0,50,0,3,2
8230,5,8,3,0,8.2,0,1,2
8231,5,9,3,0,4.5,0,2,2
8232,5,10,1,0,60,0,6,2
8233,5,11,1,0,9.5,0,3,2
8234,5,12,1,0,5.2,0,1,2
8235,5,13,1,0,1.3,0,2,2
8236,5,14,4,0,35,0,6,2
