age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,2,268524,14,10,4,1,0,4,0,0,0,15,21,1
37,2,174844,14,10,6,7,1,4,1,0,0,17,21,1
28,2,82488,1,9,0,9,0,1,0,0,0,40,21,1
34,2,221167,3,12,6,10,2,4,0,0,0,40,21,0
32,5,48014,14,10,0,7,4,4,0,0,0,35,21,1
24,2,217226,14,10,4,7,4,4,1,0,0,30,21,1
30,2,39386,14,10,6,4,1,3,1,0,0,99,21,1
56,2,37394,9,14,6,4,1,4,1,0,0,40,21,1
30,2,115426,13,13,6,1,1,4,1,0,0,40,21,0
28,2,114158,14,10,4,10,0,4,0,0,0,26,21,1
40,2,119101,14,10,6,8,1,4,1,0,1887,68,21,0
28,2,360527,14,10,4,1,4,4,1,0,0,45,21,1
39,2,225544,11,8,4,13,4,4,1,0,0,40,21,1
33,5,108438,1,9,6,8,1,4,1,0,0,40,21,0
23,2,230315,14,10,4,7,4,1,1,0,0,40,0,1
32,2,158002,14,10,4,5,5,4,1,0,0,55,1,1
37,2,179468,1,9,6,8,1,4,1,0,0,40,21,1
71,2,99894,8,3,1,6,4,1,0,0,0,75,21,1
30,2,270889,14,10,6,10,1,4,1,0,0,40,21,0
20,2,42279,14,10,4,4,4,4,0,0,0,40,21,1
53,4,167380,1,9,6,11,1,4,1,0,1740,50,21,1
42,2,274913,1,9,0,8,3,4,1,0,0,45,21,1
44,2,35910,13,13,6,4,1,4,1,0,1902,56,21,0
26,2,68001,9,14,4,0,4,4,0,0,0,40,21,1
21,2,27162,14,10,4,7,0,4,0,0,0,16,21,1
37,5,286146,1,9,3,7,3,3,0,0,0,40,21,1
36,0,95462,13,13,0,0,3,4,0,0,0,40,21,1
25,2,50103,1,9,4,1,3,4,0,0,0,40,21,1
54,2,511668,5,16,6,4,1,4,1,0,1977,43,21,0
38,6,189679,13,13,6,0,1,4,1,0,0,50,21,0
29,2,115064,1,9,4,7,4,4,1,0,0,40,21,1
20,3,215443,14,10,4,8,0,4,1,0,0,38,21,1
32,2,174789,1,9,4,8,5,4,1,0,0,50,21,1
24,2,91999,3,12,4,4,4,4,1,0,0,20,21,1
59,4,100931,1,9,6,10,1,4,1,0,0,40,21,0
56,5,119069,13,13,6,10,1,4,1,0,0,40,21,0
40,5,277488,1,9,0,11,4,4,1,0,0,84,21,1
35,2,265662,13,13,6,1,1,4,1,0,0,40,21,0
38,2,114591,13,13,6,0,2,4,0,15024,0,40,21,0
24,2,227594,14,10,4,1,0,4,0,0,0,20,21,1
30,2,129707,14,10,6,1,1,4,1,0,1848,40,21,0
36,2,133569,4,2,4,12,4,4,1,0,0,40,40,1
20,0,308654,14,10,4,2,0,1,0,0,0,20,21,1
36,2,156084,1,9,4,1,0,4,0,0,0,40,21,1
45,4,380127,13,13,4,4,4,4,0,0,0,40,21,1
22,2,210781,13,13,4,10,0,4,0,0,0,40,21,1
31,2,189759,1,9,4,12,4,4,1,0,2001,40,21,1
34,2,258675,1,9,4,11,0,4,1,0,0,40,21,1
24,2,223367,7,7,4,8,3,4,1,0,0,40,21,1
23,2,409230,13,13,4,1,4,4,1,0,0,25,21,1
46,4,308077,12,15,5,0,3,4,0,0,0,40,36,0
60,2,159049,12,15,6,0,1,4,1,0,0,70,36,0
40,2,353142,14,10,0,5,3,3,0,0,0,40,21,1
55,2,143030,1,9,0,5,4,4,0,0,0,40,21,1
47,2,304857,9,14,5,9,4,4,1,27828,0,40,21,0
28,2,30912,1,9,6,7,1,4,1,0,0,43,21,1
55,2,125000,12,15,6,4,1,4,1,0,0,60,21,0
47,2,181363,9,14,6,0,1,4,1,0,0,40,21,0
54,2,338620,9,14,6,4,1,4,1,0,0,52,21,0
32,2,115989,7,7,6,7,2,4,0,0,0,60,21,1
38,2,111128,3,12,6,4,1,4,1,0,0,40,21,0
61,5,201273,14,10,1,5,4,4,0,0,0,40,21,1
62,6,137354,9,14,6,0,1,1,1,0,0,40,37,1
29,2,133420,14,10,6,8,1,4,1,5013,0,40,21,1
26,2,192208,1,9,4,2,4,3,0,0,0,32,21,1
19,2,220001,14,10,4,12,0,4,1,0,0,50,21,1
40,2,352612,6,6,6,8,1,4,1,0,0,40,21,1
36,2,169426,1,9,6,5,1,4,1,7298,0,40,21,0
42,2,319016,1,9,6,11,1,4,1,2885,0,45,21,1
55,2,119751,9,14,4,0,5,1,0,0,0,40,14,1
55,2,202220,1,9,6,7,2,3,0,2407,0,35,21,1
43,5,99220,13,13,6,1,1,4,1,0,0,40,21,0
39,2,111275,1,9,6,8,1,4,1,0,0,40,21,1
38,4,261241,14,10,6,10,1,4,1,0,0,45,21,0
28,2,261725,1,9,4,7,3,4,0,0,0,40,40,1
36,2,182013,14,10,0,9,3,4,0,0,0,40,21,1
49,2,40666,14,10,6,12,1,4,1,0,0,50,21,1
41,2,216461,14,10,0,10,0,3,0,0,0,40,21,1
60,2,320376,0,4,6,5,2,4,0,0,0,40,21,1
35,2,282951,13,13,6,4,1,4,1,0,0,70,21,1
36,3,166697,13,13,0,0,3,4,0,0,0,40,21,1
51,2,290856,1,9,6,10,1,4,1,0,0,40,21,0
23,2,455361,1,9,4,7,4,4,1,0,0,40,23,1
51,2,82783,1,9,6,8,1,4,1,0,0,40,21,1
17,2,56536,7,7,4,1,0,4,0,1055,0,18,10,1
33,5,109959,14,10,6,1,1,4,1,0,0,25,21,1
50,2,177927,1,9,0,2,4,4,1,0,0,40,21,1
38,2,192337,11,8,6,8,1,4,1,0,0,40,21,0
18,2,236272,1,9,4,10,0,4,0,0,0,35,21,1
26,2,33610,1,9,4,11,0,4,1,0,0,40,21,1
21,2,209483,14,10,4,1,0,4,0,0,0,47,21,1
26,2,247006,1,9,6,4,1,4,1,0,0,52,21,1
30,0,311913,1,9,6,10,2,4,0,0,0,40,21,0
33,0,300681,1,9,4,7,4,3,1,0,0,40,21,1
42,3,24264,14,10,0,11,3,4,1,0,0,38,21,1
28,2,266070,12,15,4,0,4,4,0,0,0,50,21,1
20,2,226978,1,9,4,7,0,4,1,0,0,35,21,1
66,0,362165,13,13,1,0,4,3,0,0,2206,25,21,1
31,2,341672,14,10,6,10,1,1,1,0,0,50,10,1
36,2,179488,14,10,0,10,3,4,1,0,0,40,11,1
39,4,243872,3,12,4,0,4,4,1,0,0,40,21,0
52,2,259583,1,9,6,10,1,4,1,0,0,40,21,1
61,2,159822,0,4,6,8,1,4,1,7688,0,40,2,0
27,2,219863,1,9,6,11,1,4,1,0,0,40,21,1
45,2,206947,1,9,0,10,4,4,0,0,0,50,21,1
21,2,245572,15,5,4,7,0,2,1,0,0,40,21,1
25,2,38488,1,9,4,10,0,4,0,0,0,40,21,1
24,2,182504,14,10,4,7,0,4,0,0,0,25,21,1
38,2,193815,3,12,6,4,1,4,1,0,0,55,5,1
29,2,46442,13,13,6,0,2,4,0,0,1902,50,21,0
45,2,60267,1,9,0,10,3,4,0,0,0,38,21,1
59,2,264357,6,6,6,11,1,4,1,0,0,50,21,1
41,2,191814,1,9,6,10,0,4,1,0,0,40,21,1
23,2,107882,13,13,4,10,0,4,0,0,0,40,21,1
43,2,174575,14,10,0,10,4,4,1,0,0,45,21,1
17,2,143331,7,7,4,1,0,4,1,0,0,20,21,1
32,2,126132,13,13,6,4,1,4,1,15024,0,50,21,0
42,2,198619,10,11,6,5,1,4,1,0,0,40,21,1
68,2,211287,9,14,6,4,1,4,1,0,2392,40,21,0
55,4,238192,1,9,6,9,1,4,1,0,1887,40,21,0
43,2,257780,1,9,6,10,1,4,1,0,0,40,21,1
61,2,183355,1,9,6,10,1,4,1,0,0,40,21,0
28,2,148429,1,9,6,5,1,4,1,0,0,40,21,1
47,2,71221,1,9,0,5,3,4,0,0,0,60,21,1
21,5,236769,0,4,4,8,4,4,1,0,0,40,21,1
39,2,32146,14,10,4,8,4,4,1,0,0,40,21,1
39,2,347491,7,7,0,8,4,4,1,0,1876,46,21,1
34,2,180714,14,10,6,11,1,3,1,0,2179,40,21,1
27,2,306747,13,13,0,13,0,3,1,0,0,40,21,1
21,3,478457,14,10,4,7,0,3,0,0,0,12,21,1
25,2,248990,8,3,4,5,4,4,1,0,0,40,40,1
51,6,46281,14,10,6,1,1,4,1,0,0,50,21,0
35,2,148015,13,13,4,1,0,3,0,0,0,40,21,1
19,2,278115,14,10,4,7,0,4,1,0,0,12,21,1
27,2,190525,13,13,6,4,1,4,1,7298,0,55,21,0
34,2,176673,14,10,4,1,5,3,0,0,0,35,21,1
36,2,238415,1,9,0,8,3,4,1,0,0,40,21,1
33,5,37939,13,13,6,8,1,4,1,0,0,35,21,1
60,5,35649,13,13,6,8,1,4,1,0,0,40,21,1
42,2,383493,14,10,6,4,1,4,1,15024,0,50,21,0
47,4,204900,1,9,6,0,2,3,0,0,0,40,21,1
42,2,20809,1,9,0,8,4,4,1,0,0,75,21,0
34,2,148207,14,10,6,4,1,4,1,0,0,65,21,0
21,2,200153,1,9,4,7,0,4,0,0,0,32,21,1
30,2,169496,9,14,6,7,1,4,1,0,0,15,21,0
53,2,22978,9,14,6,4,2,4,0,0,0,50,21,0
34,2,366898,1,9,6,8,1,4,1,0,0,40,36,1
37,2,324947,13,13,6,13,1,4,1,0,0,40,21,1
27,2,321577,1,9,4,10,0,3,0,0,0,40,21,1
31,2,241360,13,13,4,1,4,4,1,0,0,40,21,1
30,2,207564,14,10,6,10,2,4,0,0,0,40,21,1
33,2,220860,1,9,0,11,4,4,1,0,0,45,21,1
41,0,336571,14,10,6,4,1,4,1,0,0,40,21,1
23,3,56402,14,10,6,0,1,4,1,0,0,30,21,1
65,2,180280,14,10,6,4,2,4,0,0,0,40,21,1
30,2,81282,1,9,4,7,3,4,0,0,0,40,21,1
51,2,86332,10,11,6,7,1,4,1,4064,0,55,21,1
30,0,27051,14,10,4,13,0,4,1,0,0,40,21,1
49,2,287647,9,14,0,1,4,4,1,4787,0,45,21,0
37,5,183735,1,9,6,0,1,4,1,3137,0,30,21,1
42,2,100800,1,9,4,8,4,4,1,0,0,40,21,1
62,2,155094,10,11,6,4,2,4,0,0,0,45,21,0
31,2,151053,14,10,6,11,1,4,1,5178,0,40,21,0
50,2,548361,13,13,6,9,1,4,1,0,0,20,21,0
33,2,173858,13,13,6,10,5,1,1,0,0,40,10,1
27,2,347153,14,10,4,11,5,4,1,0,0,40,21,1
31,2,319146,10,11,6,8,1,4,1,4386,0,40,40,0
35,2,197719,14,10,4,5,5,2,1,0,0,40,21,1
55,2,197114,14,10,6,11,1,4,1,0,0,6,21,0
54,5,109418,13,13,6,4,2,4,0,0,1977,35,21,0
56,2,182062,13,13,6,9,1,4,1,0,0,48,21,0
21,2,184543,10,11,4,10,4,4,0,0,0,40,21,1
66,2,175558,0,4,1,7,4,4,0,0,0,20,36,1
46,2,122026,1,9,6,8,1,4,1,0,0,50,21,1
23,2,340543,13,13,4,4,4,4,0,0,0,38,21,1
43,2,101950,9,14,4,4,4,4,0,0,0,45,21,1
40,2,179508,1,9,6,5,1,4,1,0,0,55,21,1
52,2,225317,8,3,6,8,1,4,1,0,0,40,40,1
59,0,53304,13,13,6,0,1,4,1,0,0,50,21,0
36,0,282602,10,11,5,10,0,3,0,0,0,40,21,1
33,2,184016,1,9,4,11,4,4,1,0,0,40,21,1
20,2,250165,1,9,6,1,1,4,1,0,0,40,21,1
21,2,196467,1,9,4,5,4,4,1,0,0,35,21,1
42,5,178780,9,14,6,4,1,4,1,0,0,50,21,0
62,2,65868,1,9,1,1,4,4,0,0,0,43,21,1
54,2,35459,1,9,4,1,4,4,1,0,0,40,21,1
35,2,98986,0,4,4,5,0,4,0,0,0,30,21,1
36,2,282092,3,12,4,9,4,4,0,0,0,40,21,1
21,2,140764,1,9,4,10,5,4,0,0,0,45,21,1
30,2,33124,1,9,5,12,3,4,0,0,0,14,21,1
46,2,90042,14,10,6,8,1,4,1,0,0,40,21,0
32,2,102986,8,3,6,5,2,1,0,0,0,40,16,0
21,2,214387,14,10,4,1,5,4,1,0,0,64,21,1
39,2,180667,1,9,4,10,4,4,1,0,0,40,21,1
54,2,278329,1,9,3,4,4,4,0,0,0,43,21,1
32,2,184440,14,10,6,5,1,4,1,3464,0,40,21,1
23,2,140462,1,9,4,5,0,4,1,0,0,40,21,1
42,2,202565,4,2,6,5,1,4,1,0,0,40,5,1
28,2,287268,14,10,4,7,4,4,1,0,0,35,21,1
28,2,215955,1,9,6,8,1,4,1,0,0,40,21,1
35,2,82552,3,12,6,9,1,4,1,0,0,40,21,1
19,2,41745,14,10,4,4,0,4,0,0,0,40,21,1
27,2,73587,1,9,4,13,4,3,1,0,0,35,21,1
54,2,263925,4,2,6,11,1,4,1,0,0,50,21,1
19,2,196119,1,9,4,1,0,4,0,0,0,35,21,1
27,2,284741,14,10,4,1,4,4,0,0,0,30,21,1
35,2,340428,3,12,4,10,4,4,0,0,0,35,21,1
19,0,276973,14,10,4,0,0,4,0,0,0,20,21,1
30,2,161599,1,9,6,13,1,4,1,0,0,40,21,0
32,2,144064,13,13,4,9,4,4,1,0,0,40,21,1
31,2,236391,14,10,4,1,4,4,0,0,0,40,21,1
26,2,224943,10,11,4,1,5,3,1,0,0,65,21,1
44,2,151294,14,10,1,1,4,4,0,0,0,25,21,1
52,2,68982,13,13,6,4,1,4,1,0,0,50,21,0
30,2,241885,14,10,6,12,1,4,1,0,0,40,21,1
32,5,189461,1,9,4,7,4,4,0,0,0,60,21,1
19,5,36012,1,9,4,8,0,4,1,0,0,40,21,1
33,2,85355,1,9,5,5,4,4,1,0,0,30,21,1
20,2,157595,14,10,4,13,4,4,1,0,0,40,21,1
61,2,197286,0,4,6,5,1,4,1,0,0,40,21,1
33,2,362747,14,10,4,7,4,3,0,0,0,35,21,1
24,2,395297,14,10,4,1,0,4,0,0,0,35,21,1
31,5,144949,13,13,0,8,4,4,1,0,0,60,21,1
32,2,141490,10,11,0,4,3,4,0,0,0,50,21,1
29,2,147889,3,12,6,9,2,4,0,0,0,40,21,1
61,2,232808,6,6,0,7,4,4,1,0,0,24,21,1
48,2,70668,1,9,6,5,2,4,0,0,0,50,21,1
29,4,33315,3,12,0,10,4,4,0,0,0,40,21,1
22,2,200318,3,12,4,10,4,4,0,0,0,15,21,1
32,2,97723,1,9,6,8,1,4,1,0,1672,40,21,1
38,2,109231,1,9,6,8,1,4,1,0,0,40,21,1
27,2,102889,14,10,0,5,3,4,0,0,0,40,21,1
26,2,167106,1,9,4,8,5,1,1,0,0,40,35,1
35,2,182898,1,9,4,10,4,4,1,8614,0,40,21,0
62,2,197918,1,9,0,10,3,4,0,0,0,40,21,1
28,2,67386,1,9,4,7,3,4,0,0,0,40,21,1
50,2,126592,1,9,5,8,4,3,1,0,0,40,21,1
34,2,49469,13,13,4,1,4,4,1,99999,0,50,21,0
37,5,119929,1,9,6,8,1,4,1,0,0,40,21,1
63,2,158199,4,2,1,5,3,4,0,0,0,44,38,1
35,2,341102,15,5,4,13,4,3,1,0,0,40,21,1
55,2,101524,13,13,6,1,1,4,1,0,0,40,21,0
40,2,202872,1,9,6,1,2,4,0,0,0,40,21,0
25,2,195201,1,9,6,1,1,0,1,0,0,50,21,1
51,2,128272,14,10,6,4,1,4,1,0,0,40,21,1
37,2,263094,13,13,6,4,1,4,1,7298,0,40,21,0
54,6,357596,13,13,6,4,1,4,1,7298,0,55,21,0
47,0,102628,14,10,6,7,1,4,1,0,0,40,21,0
26,2,171114,13,13,4,4,0,4,0,0,0,40,21,1
46,2,216414,10,11,3,8,3,4,1,0,0,40,21,1
24,2,127753,11,8,4,8,5,4,1,0,0,40,21,1
19,2,282698,0,4,4,10,0,4,1,0,0,80,21,1
35,2,139364,1,9,6,1,1,4,1,0,1902,40,21,0
36,0,312785,13,13,4,0,0,3,1,0,0,35,21,1
18,2,92864,11,8,4,7,0,4,0,0,0,20,21,1
46,0,175428,9,14,6,0,1,4,1,0,0,40,21,0
30,2,104223,1,9,4,7,3,3,0,0,0,32,21,1
29,2,144784,1,9,4,7,4,3,0,0,0,40,21,1
65,2,178934,1,9,1,7,3,3,0,0,0,20,32,1
41,2,211253,9,14,6,4,2,4,0,0,0,40,21,0
34,2,133122,13,13,6,4,1,4,1,0,0,40,21,1
58,2,103540,0,4,6,11,1,3,1,0,0,40,21,1
39,3,172700,1,9,4,7,3,3,0,0,0,40,21,1
21,2,282484,14,10,4,7,0,4,0,0,0,40,21,1
31,2,323055,1,9,6,11,1,4,1,0,0,50,21,0
33,3,291494,5,16,6,0,1,4,1,0,0,50,21,0
28,2,214702,13,13,6,4,1,4,1,0,0,60,21,1
32,2,116055,1,9,4,10,3,3,0,2977,0,35,21,1
32,2,226696,13,13,4,4,4,4,1,0,0,55,21,0
31,2,216827,1,9,5,7,3,3,0,0,0,40,21,1
41,5,153132,12,15,6,4,1,4,1,15024,0,40,21,0
48,2,307440,13,13,6,9,1,1,1,0,0,45,34,0
27,2,278122,1,9,4,11,0,4,1,0,0,40,21,1
45,2,122195,1,9,1,8,3,3,0,0,0,40,21,1
34,5,156890,1,9,6,4,1,4,1,0,0,50,21,1
17,2,36877,6,6,4,1,0,4,0,0,0,10,21,1
25,2,131178,1,9,4,13,0,3,1,0,0,23,21,1
34,6,62396,13,13,4,0,4,4,0,0,0,62,21,0
33,2,73054,1,9,0,1,3,4,0,0,0,40,21,1
21,2,96844,14,10,4,10,4,4,0,0,0,20,21,1
22,2,324922,1,9,4,5,4,4,1,0,0,50,21,1
61,2,130684,14,10,6,0,1,4,1,0,0,42,21,1
40,2,178983,1,9,6,10,2,4,0,0,0,30,21,0
58,2,81038,14,10,6,1,1,4,1,0,0,12,21,1
30,2,151967,14,10,6,8,1,4,1,0,0,58,21,1
24,2,278107,1,9,4,8,0,4,1,0,0,60,21,1
52,5,183146,11,8,6,4,1,4,1,0,0,50,21,0
50,2,183638,1,9,1,1,3,4,0,0,0,40,21,1
49,2,247892,14,10,6,8,1,3,1,0,0,30,21,1
22,2,221480,1,9,4,10,0,4,0,0,0,40,21,1
21,2,518530,14,10,4,10,0,4,0,0,0,40,21,1
25,2,193787,14,10,4,5,0,4,0,0,0,50,21,1
34,6,157466,1,9,6,10,1,4,1,0,0,45,21,1
48,2,141511,6,6,6,4,1,4,1,0,0,45,21,0
21,2,252253,14,10,4,10,3,3,0,0,0,40,21,1
20,2,200450,0,4,4,5,0,4,0,0,0,52,21,1
30,3,343789,14,10,6,10,1,4,1,0,0,40,21,0
44,2,277647,1,9,6,1,1,4,1,0,1902,40,21,0
44,2,291566,1,9,4,8,4,3,1,0,0,60,21,1
29,2,151382,1,9,6,11,1,4,1,0,0,60,21,1
31,2,221167,12,15,0,9,4,4,0,0,0,35,21,1
35,2,196178,1,9,6,8,1,4,1,0,0,40,21,1
27,2,302422,1,9,4,10,4,4,1,0,0,40,21,1
26,2,37379,13,13,4,4,4,4,0,0,0,45,21,1
37,5,82540,15,5,6,11,1,4,1,0,0,70,21,0
44,2,159911,0,4,6,7,2,4,0,0,0,55,21,1
34,2,212781,13,13,6,4,1,4,1,0,0,40,21,0
28,0,207213,3,12,4,8,0,4,1,0,0,5,21,1
30,2,200192,14,10,6,7,2,4,0,0,0,45,21,1
41,0,180096,13,13,6,0,1,4,1,0,0,35,21,1
23,2,192812,13,13,4,9,0,4,0,0,0,40,21,1
19,2,105908,1,9,4,13,5,4,1,0,0,70,21,1
48,2,373366,4,2,6,12,1,4,1,3781,0,50,40,1
26,3,234190,14,10,4,7,4,4,1,0,0,20,21,1
32,2,260868,13,13,6,1,1,3,1,0,0,40,21,0
26,2,109097,1,9,0,10,3,4,0,0,0,48,21,1
36,2,171393,9,14,6,0,1,4,1,7298,0,55,21,0
49,2,209146,1,9,6,11,1,4,1,0,0,40,21,1
54,2,172281,9,14,0,9,4,4,1,0,0,40,21,0
36,2,73023,1,9,0,8,4,4,1,0,0,55,21,1
41,2,122626,1,9,0,13,3,4,1,0,0,48,21,1
27,2,113635,13,13,4,7,4,4,1,0,0,35,21,1
40,5,30759,10,11,6,12,1,4,1,0,0,60,21,1
46,2,105327,1,9,0,8,4,4,1,0,0,40,21,1
43,2,219307,15,5,0,11,4,3,1,0,0,40,21,1
46,2,208067,1,9,0,8,5,4,1,0,0,40,21,1
51,5,78631,14,10,6,4,1,2,1,0,0,60,21,1
19,2,210308,14,10,4,10,0,4,0,0,0,15,21,1
67,0,190661,5,16,4,0,4,4,0,7896,0,50,21,0
31,2,594187,1,9,6,5,1,4,1,0,0,40,21,1
27,2,228476,13,13,6,1,1,4,1,0,0,50,21,0
21,2,126613,14,10,4,7,0,4,0,0,0,40,21,1
36,2,30267,1,9,6,11,1,4,1,0,0,50,21,1
23,2,216811,1,9,4,5,0,4,0,0,0,16,21,1
62,0,115763,9,14,6,0,2,4,0,0,0,40,21,0
31,0,199368,13,13,6,2,1,3,1,0,0,50,21,0
52,2,159755,13,13,6,4,1,4,1,0,1887,40,21,0
39,5,188335,1,9,6,12,1,4,1,0,0,40,21,1
24,2,417668,13,13,4,0,0,4,1,0,0,30,21,1
38,2,296317,1,9,6,5,1,4,1,0,0,40,40,1
36,2,164898,1,9,6,4,1,4,1,0,0,40,21,1
17,2,452406,7,7,4,1,0,3,0,0,0,15,21,1
27,2,42696,1,9,3,7,3,4,0,0,0,40,21,1
30,2,262994,14,10,0,8,4,3,1,0,0,40,21,1
43,3,167298,1,9,0,4,3,4,0,0,0,40,21,1
51,2,103529,7,7,0,7,3,3,0,0,0,30,21,1
47,2,97883,13,13,1,6,3,4,0,25236,0,35,21,0
49,3,269417,5,16,4,4,4,4,0,0,2258,50,21,0
34,2,199539,1,9,6,8,1,4,1,0,0,48,21,0
79,4,62176,5,16,1,4,4,4,1,0,0,6,21,0
28,3,239130,14,10,0,7,3,4,1,0,0,40,21,1
41,6,151089,14,10,6,4,1,4,1,0,0,50,21,1
21,2,331611,14,10,6,7,1,4,1,0,0,50,21,1
31,5,203463,13,13,4,9,4,4,0,0,0,40,21,1
45,2,151518,1,9,6,4,1,4,1,0,0,45,21,1
23,6,39844,1,9,4,11,4,4,1,0,0,50,21,1
32,2,299635,14,10,6,4,1,4,1,0,0,50,36,1
67,2,123393,7,7,6,11,1,4,1,0,0,40,21,1
32,2,209538,9,14,6,4,1,4,1,0,0,55,21,0
35,5,238802,1,9,6,12,1,4,1,0,0,50,21,1
29,2,499197,14,10,6,0,1,4,1,0,0,40,21,1
38,2,200220,1,9,6,8,1,4,1,0,0,40,21,1
38,2,114059,14,10,6,1,1,4,1,0,0,60,21,1
18,2,434430,1,9,4,0,4,4,1,0,0,30,21,1
47,2,185385,1,9,6,0,1,4,1,5013,0,24,21,1
22,2,225156,1,9,4,10,4,4,0,0,0,40,21,1
21,2,377931,14,10,6,4,1,4,1,0,2377,48,21,1
40,2,287008,12,15,6,0,1,4,1,15024,0,55,36,0
23,2,151910,13,13,4,5,0,4,0,0,1719,40,21,1
25,2,231714,14,10,6,5,1,4,1,0,0,40,21,1
44,6,178510,14,10,4,1,4,4,1,0,2258,60,21,1
43,2,178866,1,9,6,10,2,4,0,0,0,25,21,0
31,2,110643,13,13,6,4,1,4,1,0,1977,55,21,0
33,2,148261,14,10,6,8,1,4,1,0,0,40,21,1
41,2,217902,1,9,6,4,1,4,1,0,0,40,21,0
29,5,77207,9,14,6,8,1,4,1,0,0,30,21,1
78,2,184759,0,4,6,13,1,4,1,1797,0,15,21,1
64,6,80333,1,9,6,4,1,4,1,0,0,40,21,0
58,2,265086,13,13,6,4,1,4,1,0,0,50,21,0
20,2,333843,1,9,4,10,0,4,0,0,0,40,21,1
35,2,296478,14,10,6,1,1,4,1,0,0,40,21,1
27,0,116662,1,9,6,5,1,4,1,0,0,40,21,1
37,5,353298,1,9,6,1,1,4,1,99999,0,50,21,0
42,2,142424,10,11,4,10,4,4,0,0,0,40,21,1
47,0,200808,11,8,6,10,1,4,1,0,0,35,19,1
29,2,119052,1,9,4,13,4,3,0,0,0,40,21,1
33,2,168981,4,2,4,1,0,4,0,0,0,24,21,1
44,2,151780,14,10,1,4,4,3,0,0,0,40,21,1
25,2,509866,1,9,4,11,4,4,1,0,0,78,21,1
24,3,249385,13,13,4,10,5,4,0,0,0,10,21,1
42,3,109462,13,13,0,10,3,3,0,2977,0,40,21,1
53,2,250034,13,13,6,4,1,3,1,0,0,50,21,0
39,2,249720,13,13,0,4,3,3,0,0,0,60,21,1
72,5,258761,1,9,6,12,1,4,1,0,0,40,21,1
43,6,64048,15,5,4,1,0,4,0,0,0,44,38,1
25,3,153534,14,10,6,2,1,4,1,0,0,40,21,1
37,2,193815,3,12,6,0,1,4,1,0,0,45,21,0
27,2,255582,1,9,4,5,4,4,0,0,0,40,21,1
39,2,204527,5,16,6,0,1,4,1,0,0,50,21,0
64,5,159938,1,9,6,8,1,4,1,2635,0,24,5,1
29,5,229341,1,9,4,8,4,4,1,0,0,50,21,0
50,2,128143,13,13,6,4,1,4,1,0,0,50,21,0
33,2,175479,8,3,4,7,3,4,0,0,0,40,40,1
18,2,301814,1,9,4,1,4,4,0,0,0,20,21,1
20,2,238917,7,7,4,13,4,4,1,0,0,32,40,1
32,2,205581,14,10,5,9,3,4,0,0,0,50,21,1
45,2,340341,14,10,0,10,3,4,0,0,0,40,21,1
48,2,147860,1,9,6,13,2,3,0,0,0,40,21,1
23,2,259496,1,9,4,5,0,4,0,0,0,40,21,1
34,4,190228,13,13,6,2,1,4,1,0,1902,48,21,0
43,2,180599,13,13,5,4,3,4,1,8614,0,40,21,0
44,2,116358,13,13,6,1,1,1,1,0,0,40,21,0
47,5,180446,14,10,6,9,1,3,1,0,0,40,21,0
47,2,264244,1,9,3,8,4,3,0,0,0,40,21,1
46,0,197988,4,2,4,7,4,2,0,0,0,20,21,1
19,2,206599,1,9,4,1,0,4,0,0,0,40,21,1
51,2,313146,1,9,6,10,1,4,1,0,0,40,21,1
41,6,99212,1,9,5,4,3,4,1,0,0,40,21,1
37,2,340599,7,7,5,7,3,3,0,0,0,40,21,1
31,2,62932,1,9,4,8,0,4,1,0,0,40,21,1
25,2,44861,1,9,4,7,4,4,1,0,0,40,21,1
46,2,53893,14,10,6,9,1,4,1,0,0,40,21,0
53,6,152810,1,9,6,8,1,4,1,5178,0,45,21,0
47,0,128401,5,16,4,0,3,4,0,0,0,40,21,1
28,2,336951,1,9,6,4,1,4,1,0,0,50,21,0
60,5,95445,14,10,6,11,1,4,1,3137,0,46,21,1
43,2,54611,1,9,6,5,1,4,1,0,0,40,21,1
45,5,315984,1,9,6,8,1,4,1,7688,0,50,21,0
28,2,210313,6,6,4,13,5,4,1,0,0,40,40,1
19,2,181020,7,7,4,13,5,4,1,0,0,30,21,1
51,5,120781,12,15,6,0,1,0,1,99999,0,70,10,0
19,2,256979,1,9,4,8,5,4,1,0,0,35,21,1
64,2,47298,5,16,6,0,1,4,1,0,0,60,21,0
44,2,125461,5,16,6,4,1,4,1,0,0,60,21,0
21,2,209955,1,9,4,8,4,4,1,0,0,48,21,1
33,2,182246,1,9,4,0,4,4,1,0,0,40,21,1
63,2,76860,13,13,6,2,1,1,1,0,0,40,34,0
44,0,136986,9,14,6,0,1,4,1,15024,0,35,21,0
28,4,183445,1,9,4,4,3,4,0,0,0,70,19,1
24,2,130741,13,13,4,1,0,4,1,0,0,40,21,1
20,4,191878,14,10,4,10,0,3,0,0,0,20,21,1
20,2,48121,1,9,4,13,0,4,1,0,0,40,21,1
21,2,304302,1,9,4,13,0,2,1,0,0,40,21,1
34,4,284703,14,10,6,5,1,3,1,0,0,52,21,1
17,2,401198,7,7,4,1,0,4,0,0,0,15,21,1
35,2,243357,7,7,5,7,3,3,0,0,0,40,21,1
26,2,32276,1,9,4,12,4,4,1,0,0,40,21,1
